Temperature,Humidity,Air_Pressure,Wind_Speed,Weather_Condition
6.21,95.19,959.78,49.44,Stormy
22.15,76.44,1015.77,21.3,Cloudy
25.78,47.51,1005.73,28.31,Partly Cloudy
30.67,11.26,1010.51,8.6,Sunny
27.22,72.27,994.85,4.95,Rainy
13.55,55.5,992.15,31.77,Stormy
10.38,57.05,979.98,19.4,Cloudy
12.63,47.49,984.3,26.38,Partly Cloudy
25.67,20.68,1005.25,13.7,Sunny
28.02,96.86,972.51,16.82,Rainy
11.7,95.12,965.58,48.24,Stormy
16.04,69.02,985.45,16.41,Cloudy
20.93,44.24,1025.49,20.84,Partly Cloudy
35.35,16.93,1018.78,9.9,Sunny
17.96,92.51,976.95,1.27,Rainy
7.91,77.68,959.45,36.97,Stormy
24.19,58.55,969.33,24.89,Cloudy
16.05,57.21,986.21,18.75,Partly Cloudy
30.79,38.85,997.31,8.76,Sunny
29.17,99.68,974.07,16.69,Rainy
5.73,79.74,968.75,38.02,Stormy
12.38,67.18,992.8,12.84,Cloudy
20.83,68.92,1020.01,17.02,Partly Cloudy
38.74,27.26,985.4,8.21,Sunny
17.71,93.03,1008.69,7.22,Rainy
6.52,71.07,964.26,45.88,Stormy
19.27,51.92,1010.33,12.81,Cloudy
29.58,45.07,1013.15,6.95,Partly Cloudy
30.17,34.07,999.09,13.57,Sunny
23.63,97.86,1009.3,9.08,Rainy
8.48,91.75,961.08,47.23,Stormy
18.88,71.77,964.79,21.49,Cloudy
16.22,62.21,1005.64,11.87,Partly Cloudy
39.29,32.95,1019.43,5.47,Sunny
24.74,88.35,997.5,0.77,Rainy
4.38,95.47,971.19,49.21,Stormy
13.2,79.92,1001.85,21.65,Cloudy
17.94,66.28,1008.18,22.02,Partly Cloudy
26.42,28.95,1015.16,2.67,Sunny
26.07,70.76,1007.05,19.66,Rainy
5.31,55.35,982.93,30.6,Stormy
17.24,58.15,988.4,10.27,Cloudy
11.03,30.64,1013.34,19.0,Partly Cloudy
28.5,29.4,1015.37,4.16,Sunny
27.48,89.88,971.35,7.5,Rainy
7.62,86.58,964.36,49.65,Stormy
20.27,61.18,965.82,12.72,Cloudy
19.75,49.79,1023.74,23.15,Partly Cloudy
28.02,27.85,980.82,5.98,Sunny
26.46,81.99,1003.42,19.52,Rainy
9.11,57.25,968.98,30.19,Stormy
19.04,74.65,997.8,21.79,Cloudy
26.0,64.04,988.67,26.78,Partly Cloudy
34.81,18.69,1019.49,14.25,Sunny
23.62,95.3,980.46,8.32,Rainy
2.76,76.01,974.8,34.26,Stormy
20.09,53.53,963.7,15.77,Cloudy
18.2,42.79,988.06,13.47,Partly Cloudy
27.45,22.1,1016.18,3.37,Sunny
25.27,74.25,984.16,6.42,Rainy
14.06,71.4,984.52,42.05,Stormy
12.12,78.19,980.75,10.67,Cloudy
16.01,43.43,976.49,20.5,Partly Cloudy
30.2,28.87,980.27,14.73,Sunny
17.56,89.78,998.63,3.43,Rainy
1.68,57.63,962.34,33.36,Stormy
20.11,62.62,992.27,10.71,Cloudy
27.22,36.82,995.21,6.8,Partly Cloudy
27.05,29.97,1007.7,10.15,Sunny
23.28,98.58,990.29,8.99,Rainy
3.71,54.94,977.41,36.3,Stormy
17.86,56.18,1010.29,25.0,Cloudy
16.45,63.69,1031.11,29.9,Partly Cloudy
30.14,32.68,989.15,9.37,Sunny
25.57,92.23,978.29,16.97,Rainy
6.31,60.82,977.13,47.27,Stormy
24.51,72.45,960.34,12.02,Cloudy
11.53,34.05,996.81,13.46,Partly Cloudy
26.71,36.47,1004.62,11.95,Sunny
20.57,82.31,982.7,8.77,Rainy
9.16,74.65,991.9,48.0,Stormy
17.05,57.19,1016.71,21.03,Cloudy
22.8,59.82,975.32,6.69,Partly Cloudy
27.3,14.42,996.83,2.36,Sunny
27.82,87.34,984.73,1.39,Rainy
8.87,55.83,987.16,46.06,Stormy
18.16,54.49,1007.21,14.62,Cloudy
14.45,48.82,1034.59,12.43,Partly Cloudy
38.58,11.61,983.34,10.48,Sunny
17.86,79.5,975.45,6.64,Rainy
4.21,86.82,985.1,49.1,Stormy
20.87,70.84,1001.65,23.24,Cloudy
15.92,42.0,1021.88,10.72,Partly Cloudy
38.68,26.04,992.0,11.64,Sunny
19.68,98.9,1009.32,13.34,Rainy
1.7,63.16,975.77,47.03,Stormy
12.77,53.13,964.47,17.6,Cloudy
27.69,31.69,984.86,22.33,Partly Cloudy
37.39,34.22,1011.4,1.95,Sunny
20.96,99.54,1009.56,12.05,Rainy
10.64,97.56,972.5,32.74,Stormy
20.03,78.8,1001.83,22.05,Cloudy
18.45,33.86,981.82,29.57,Partly Cloudy
32.4,10.36,1018.21,7.47,Sunny
27.54,86.45,974.07,12.31,Rainy
14.96,51.74,992.09,34.71,Stormy
15.91,61.18,1013.93,17.57,Cloudy
18.94,62.72,973.42,7.16,Partly Cloudy
25.33,30.64,1001.02,13.14,Sunny
22.48,76.65,1002.21,5.89,Rainy
14.04,62.52,958.39,39.87,Stormy
10.76,51.09,989.76,13.23,Cloudy
10.19,41.84,1003.42,14.86,Partly Cloudy
27.03,27.39,1008.41,10.13,Sunny
20.91,74.13,989.98,17.81,Rainy
7.03,59.78,954.65,48.88,Stormy
21.15,59.39,977.72,23.43,Cloudy
13.55,51.4,1019.95,14.91,Partly Cloudy
25.6,16.83,1016.07,7.85,Sunny
27.23,86.67,1007.74,18.18,Rainy
7.24,65.91,980.08,43.5,Stormy
17.48,74.67,971.0,15.02,Cloudy
23.73,39.87,1000.79,29.09,Partly Cloudy
34.39,38.47,1008.9,10.87,Sunny
23.88,74.27,990.79,5.05,Rainy
14.98,63.35,961.53,42.48,Stormy
17.66,50.64,967.77,22.17,Cloudy
19.67,35.84,1002.57,11.33,Partly Cloudy
28.35,38.73,994.48,0.7,Sunny
29.55,93.85,980.18,8.18,Rainy
12.93,67.87,978.37,40.7,Stormy
16.02,69.19,988.4,10.32,Cloudy
26.29,34.53,1002.49,19.5,Partly Cloudy
35.58,22.32,1009.42,1.97,Sunny
24.8,94.79,1005.58,11.59,Rainy
4.69,58.17,967.28,40.8,Stormy
12.94,78.58,1013.83,10.49,Cloudy
21.24,61.57,987.18,18.1,Partly Cloudy
31.09,15.9,1004.59,14.91,Sunny
20.48,86.57,983.11,17.54,Rainy
12.97,58.94,995.0,33.03,Stormy
11.43,69.59,983.15,17.96,Cloudy
23.05,32.11,990.51,16.52,Partly Cloudy
29.0,11.47,983.47,12.03,Sunny
28.67,74.57,979.97,13.04,Rainy
14.31,64.98,992.76,40.12,Stormy
24.35,54.09,1018.42,16.61,Cloudy
29.06,48.35,1007.11,25.12,Partly Cloudy
35.84,28.59,996.68,11.89,Sunny
29.22,70.29,993.51,17.32,Rainy
9.8,90.04,994.75,45.02,Stormy
20.76,78.94,1011.82,22.23,Cloudy
11.73,39.56,1008.97,22.74,Partly Cloudy
29.55,12.8,992.44,11.57,Sunny
28.16,97.39,985.15,7.45,Rainy
6.1,68.79,983.31,37.17,Stormy
10.31,63.17,973.45,10.43,Cloudy
19.42,38.24,1001.69,11.94,Partly Cloudy
34.06,39.73,1001.89,9.7,Sunny
28.79,81.22,976.66,5.66,Rainy
6.04,82.25,950.23,47.07,Stormy
11.14,77.02,1016.97,24.85,Cloudy
26.19,35.67,1019.43,10.08,Partly Cloudy
38.46,19.5,993.07,13.76,Sunny
15.2,75.82,986.88,14.01,Rainy
9.71,83.47,994.0,32.42,Stormy
17.83,71.76,998.17,16.72,Cloudy
10.34,32.42,978.33,13.58,Partly Cloudy
26.76,22.78,987.15,11.69,Sunny
28.07,81.69,990.45,19.07,Rainy
8.03,99.75,957.11,47.24,Stormy
17.46,50.68,1018.33,24.48,Cloudy
17.67,68.17,979.87,22.0,Partly Cloudy
27.88,17.4,1011.17,5.66,Sunny
15.11,82.43,979.12,13.67,Rainy
2.92,92.11,963.35,37.86,Stormy
14.47,69.32,966.07,17.17,Cloudy
16.69,65.37,975.14,25.74,Partly Cloudy
27.52,12.66,988.09,1.54,Sunny
22.81,99.65,971.37,9.22,Rainy
5.79,66.98,966.59,47.9,Stormy
10.28,73.25,975.18,15.75,Cloudy
18.4,42.19,976.55,7.86,Partly Cloudy
29.47,34.65,985.39,11.14,Sunny
19.33,96.5,987.13,3.43,Rainy
14.79,58.83,978.38,41.39,Stormy
15.59,78.54,1010.63,22.45,Cloudy
29.48,48.28,976.8,24.14,Partly Cloudy
30.71,15.71,999.33,13.89,Sunny
17.57,95.46,986.73,2.74,Rainy
12.73,98.48,964.56,36.07,Stormy
15.86,74.42,960.63,13.36,Cloudy
24.12,46.23,993.12,26.81,Partly Cloudy
38.76,38.44,990.9,13.69,Sunny
26.05,74.63,994.41,0.53,Rainy
10.63,86.68,989.47,33.45,Stormy
19.42,55.37,1016.8,20.13,Cloudy
11.91,37.48,1016.44,16.92,Partly Cloudy
36.04,18.42,1006.32,2.65,Sunny
23.16,98.73,995.13,1.0,Rainy
14.83,57.84,985.9,40.65,Stormy
14.42,55.32,970.66,22.88,Cloudy
27.46,48.61,977.25,27.1,Partly Cloudy
32.31,23.16,996.29,5.48,Sunny
22.89,88.14,988.66,17.93,Rainy
4.76,78.92,965.0,45.07,Stormy
11.53,55.66,1008.07,12.75,Cloudy
22.51,68.81,1006.6,9.68,Partly Cloudy
29.81,34.7,994.07,10.85,Sunny
26.66,85.04,1001.33,6.34,Rainy
7.74,84.33,958.4,35.47,Stormy
19.78,69.66,989.6,21.93,Cloudy
19.64,65.25,1021.51,12.87,Partly Cloudy
30.93,30.03,1015.78,2.68,Sunny
22.72,73.56,981.18,13.72,Rainy
1.17,83.12,995.04,49.39,Stormy
13.25,72.47,1015.58,11.37,Cloudy
18.28,66.78,984.2,28.34,Partly Cloudy
32.91,13.0,998.0,4.89,Sunny
19.23,86.24,989.34,9.64,Rainy
1.32,90.12,974.07,46.42,Stormy
22.37,59.51,960.26,23.67,Cloudy
25.21,34.29,1019.12,5.5,Partly Cloudy
25.42,25.77,983.84,14.47,Sunny
28.41,89.49,972.55,6.5,Rainy
5.58,74.04,958.45,41.55,Stormy
16.54,78.42,1016.17,18.48,Cloudy
22.89,35.51,985.63,27.52,Partly Cloudy
35.49,15.68,1002.81,14.02,Sunny
20.18,75.57,1007.68,9.23,Rainy
6.26,63.38,994.58,46.91,Stormy
16.04,50.92,986.8,12.71,Cloudy
12.85,45.72,976.94,28.94,Partly Cloudy
25.71,22.04,986.51,10.33,Sunny
16.18,86.4,1000.92,19.0,Rainy
10.48,54.97,954.43,44.63,Stormy
13.23,63.42,1018.6,22.3,Cloudy
26.93,64.43,1013.37,23.6,Partly Cloudy
30.38,39.95,991.18,8.85,Sunny
19.23,73.36,992.7,7.07,Rainy
8.75,77.93,977.11,32.47,Stormy
16.6,74.36,978.91,16.66,Cloudy
19.88,64.51,1015.89,7.51,Partly Cloudy
37.98,34.96,1010.15,6.99,Sunny
26.36,84.36,999.46,17.6,Rainy
13.36,72.73,992.97,32.03,Stormy
11.53,66.45,999.11,12.29,Cloudy
19.44,33.77,1012.15,26.38,Partly Cloudy
36.06,21.35,1019.75,9.94,Sunny
27.23,90.09,1009.58,16.43,Rainy
7.79,68.34,984.11,41.8,Stormy
19.44,60.29,985.72,18.37,Cloudy
26.79,60.52,978.31,11.14,Partly Cloudy
